idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
95,1,4,1.5,-0.389298,-0.369231,0.020067,291,283,291,279
82,1,2,1.0,-0.4,-0.4,0.0,70,70,70,70
83,1,4,2.0,-0.397995,-0.357393,0.040602,397,367,397,361
88,1,3,2.0,-0.398601,-0.383217,0.015385,285,274,285,274
89,1,4,1.75,-0.395652,-0.314493,0.081159,273,245,273,229
24,1,3,2.167,-0.386861,-0.279562,0.107299,265,209,265,199
25,1,4,3.0,-0.397183,-0.315023,0.08216,423,374,423,352
92,1,4,1.375,-0.377824,-0.338075,0.039749,231,223,228,211
93,1,2,2.0,-0.390783,-0.324424,0.066359,212,176,212,176
32,1,4,2.75,-0.393052,-0.291067,0.101985,396,295,396,294
33,1,3,1.5,-0.39707,-0.347619,0.049451,271,267,271,250
90,1,3,2.0,-0.397163,-0.360284,0.036879,280,254,280,254
91,1,2,1.5,-0.387156,-0.376147,0.011009,211,205,211,205
86,1,3,2.167,-0.375,-0.303571,0.071429,210,170,210,170
87,1,4,2.0,-0.4,-0.3325,0.0675,360,322,360,309
100,1,3,1.667,-0.398319,-0.283613,0.114706,237,216,237,189
