idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
293,1,3,2.167,-0.383333,-0.366667,0.016667,345,330,345,330
330,1,3,2.333,-0.392138,-0.381327,0.010811,399,388,399,388
331,1,2,2.25,-0.351323,-0.314815,0.036508,166,168,166,157
372,1,3,1.333,-0.353917,-0.326267,0.02765,192,177,192,177
373,1,6,1.583,-0.325153,-0.304294,0.020859,307,290,283,266
368,1,4,2.0,-0.381994,-0.333119,0.048875,297,259,297,259
369,1,2,2.5,-0.358621,-0.348768,0.009852,182,177,182,177
332,1,4,1.75,-0.39125,-0.29875,0.0925,313,239,313,239
333,1,6,1.917,-0.374965,-0.316084,0.058881,672,565,671,565
386,1,3,2.0,-0.354412,-0.302941,0.051471,241,206,241,206
387,1,3,1.5,-0.361338,-0.361338,0.0,243,243,243,243
384,1,6,1.5,-0.367171,-0.31987,0.0473,425,414,425,389
385,1,4,1.125,-0.327632,-0.327632,0.0,227,227,204,204
380,1,4,2.0,-0.376774,-0.362581,0.014194,292,281,292,281
381,1,3,1.667,-0.366023,-0.356757,0.009266,237,231,237,231
382,1,6,2.0,-0.37821,-0.279377,0.098833,486,359,486,359
383,1,3,1.833,-0.336,-0.33,0.006,168,165,168,165
390,1,6,1.5,-0.335371,-0.267904,0.067467,384,382,384,339
391,1,2,1.75,-0.34087,-0.34087,0.0,98,98,98,98
378,1,2,3.0,-0.396296,-0.396296,0.0,214,214,214,214
379,1,4,1.25,-0.395437,-0.352852,0.042586,260,232,260,232
392,1,4,1.5,-0.379094,-0.366551,0.012544,272,263,272,263
393,1,2,2.0,-0.380583,-0.376699,0.003883,196,194,196,194
376,1,3,1.667,-0.382857,-0.382857,0.0,134,134,134,134
377,1,6,2.5,-0.380078,-0.31229,0.067788,738,670,736,632
404,1,3,1.0,-0.4,-0.4,0.0,235,235,235,235
405,1,4,1.0,-0.4,-0.4,0.0,196,196,196,196
402,1,2,1.5,-0.307965,-0.307965,0.0,87,87,87,87
403,1,4,1.0,-0.4,-0.4,0.0,205,205,205,205
406,1,3,1.0,-0.4,-0.4,0.0,141,141,141,141
407,1,4,1.5,-0.378261,-0.371739,0.006522,174,171,174,171
360,1,3,3.0,-0.390658,-0.272611,0.118047,460,321,460,321
361,1,6,2.0,-0.379592,-0.335277,0.044315,651,575,651,575
400,1,4,1.875,-0.374638,-0.267029,0.107609,262,193,260,188
401,1,3,1.0,-0.4,-0.4,0.0,140,140,140,140
388,1,3,2.333,-0.371662,-0.368392,0.00327,341,338,341,338
389,1,4,1.5,-0.332584,-0.329588,0.002996,222,220,222,220
344,1,4,3.0,-0.36288,-0.2232,0.13968,567,354,567,351
345,1,3,1.833,-0.385311,-0.263559,0.121751,341,242,341,237
394,1,2,2.25,-0.295238,-0.295238,0.0,93,93,93,93
395,1,4,2.5,-0.373485,-0.158523,0.214962,493,358,493,273
420,1,2,2.0,-0.283636,-0.283636,0.0,78,78,78,78
421,1,2,1.5,-0.351402,-0.351402,0.0,94,94,94,94
412,1,3,1.5,-0.37479,-0.37479,0.0,223,223,223,223
413,1,4,1.75,-0.384532,-0.363669,0.020863,269,272,268,261
398,1,2,1.0,-0.4,-0.4,0.0,75,75,75,75
399,1,4,2.375,-0.363801,-0.254072,0.109729,402,307,402,292
410,1,4,1.75,-0.357143,-0.353846,0.003297,325,322,325,322
411,1,3,1.5,-0.335484,-0.335484,0.0,208,208,208,208
396,1,6,1.333,-0.368462,-0.364615,0.003846,479,474,479,474
397,1,4,1.375,-0.352542,-0.341695,0.010847,260,280,260,264
358,1,4,2.25,-0.360494,-0.237037,0.123457,365,240,365,240
359,1,6,1.75,-0.394754,-0.343607,0.051148,602,524,602,524
414,1,3,1.0,-0.4,-0.4,0.0,165,165,165,165
415,1,6,1.75,-0.389031,-0.369287,0.019744,532,505,532,505
418,1,3,1.5,-0.38169,-0.385915,-0.004225,271,274,271,274
419,1,4,1.5,-0.388024,-0.348503,0.039521,324,291,324,291
416,1,2,1.0,-0.4,-0.4,0.0,45,45,45,45
417,1,4,2.375,-0.384573,-0.324793,0.05978,349,314,349,303
